source,target,edge_type,weight,timestamp
u_51105,u_51121,transaction,1742.515333569473,1701901048.3908975
u_32864,u_11442,transaction,479.2399093032974,1701901458.4866283
u_13868,u_4291,transaction,3273.3091421815648,1701901629.4967248
u_2311,u_957,transaction,2074.886932602389,1701901667.6597571
u_39057,u_27431,transaction,2232.812916741836,1701901815.1064358
u_32072,u_29510,transaction,1207.5533137886916,1701901848.213478
u_29595,u_3925,transaction,1452.2937341775419,1701901976.002136
u_50131,u_50138,transaction,4607.788248020529,1701902121.095779
u_7919,u_279,transaction,729.7291519923452,1701902463.0122108
u_615,u_8120,transaction,5436.874503813224,1701902496.7826085
u_12504,u_43440,transaction,672.0919622465545,1701903142.3371959
u_33382,u_13717,transaction,2231.8828583317245,1701904471.7712421
u_23420,u_19765,transaction,2322.0372544525917,1701904534.993
u_36769,u_637,transaction,3097.761265669401,1701904573.5435107
u_15979,u_32507,transaction,1554.1759986628147,1701904676.4663057
u_50522,u_50523,transaction,14752.750849196296,1701905352.8996232
u_51310,u_51330,transaction,151.0706588771574,1701905362.8566449
u_50523,u_50524,transaction,13277.475764276667,1701905396.9584177
u_50524,u_50525,transaction,11949.728187849001,1701905426.5898368
u_50525,u_50526,transaction,10754.755369064102,1701905438.7723663
u_50526,u_50522,transaction,9679.27983215769,1701905475.003415
u_12218,u_1754,transaction,1207.8778478245517,1701905901.4045615
u_80,u_12067,transaction,1068.4509383558836,1701906187.150712
u_26594,u_47879,transaction,4332.88877014148,1701906472.6808057
u_50838,u_50844,transaction,1174.8291012329714,1701906491.2650654
u_29629,u_13494,transaction,1686.4256138327594,1701906588.464435
u_37897,u_5552,transaction,5029.4029349958755,1701906636.9520063
u_12233,u_6,transaction,1478.093655763723,1701906638.5139565
u_13499,u_8932,transaction,1743.0992049763406,1701906651.684057
u_21369,u_32886,transaction,328.7225540442509,1701906824.246319
u_50742,u_50743,transaction,17494.125253945647,1701907299.300785
u_51,u_28322,transaction,239.4156972338587,1701907305.5843081
u_50743,u_50744,transaction,15744.712728551083,1701907322.172249
u_50744,u_50745,transaction,14170.241455695976,1701907341.2761738
u_50745,u_50746,transaction,12753.217310126378,1701907367.7369843
u_2758,u_40386,transaction,5346.504404698902,1701907370.2020228
u_50746,u_50747,transaction,11477.89557911374,1701907386.1290705
u_50747,u_50748,transaction,10330.106021202366,1701907417.6460786
u_50748,u_50749,transaction,9297.09541908213,1701907475.334605
u_50413,u_50415,transaction,3638.1391181517647,1701907495.599027
u_50749,u_50750,transaction,8367.385877173918,1701907535.018574
u_50750,u_50742,transaction,7530.647289456526,1701907564.2008934
u_5357,u_39830,transaction,2253.3861381963516,1701907636.156364
u_7757,u_2007,transaction,1877.2098695298894,1701907865.4829912
u_4522,u_41607,transaction,991.532840413525,1701908286.0257645
u_24397,u_115,transaction,823.868178441419,1701908466.7357802
u_513,u_29223,transaction,1212.0894140404507,1701908761.5587683
u_1090,u_25316,transaction,3113.803208270791,1701909015.1875546
u_47599,u_29314,transaction,714.6407955794247,1701909100.9095163
u_12417,u_25355,transaction,1436.838322663755,1701909304.6989534
u_8751,u_2695,transaction,550.62768995077,1701909406.0327926
u_4530,u_829,transaction,21063.566901961298,1701909481.5206947
u_31228,u_14835,transaction,1360.1829554470983,1701909793.0154488
u_206,u_45156,transaction,1514.8213231994225,1701909926.6512403
u_28472,u_7983,transaction,781.1680758663122,1701910934.9277449
u_30206,u_26373,transaction,244.26649759313725,1701911204.2665951
u_24088,u_2425,transaction,3623.3897015445054,1701911259.1909432
u_11494,u_32598,transaction,1123.500521719496,1701911375.420492
u_30924,u_45222,transaction,261.3635250508066,1701911451.950999
u_103,u_16250,transaction,9448.556603886118,1701912552.0050619
u_591,u_7843,transaction,1555.46817816678,1701912729.8426318
u_22593,u_20988,transaction,4354.495214136525,1701912742.903612
u_6805,u_39085,transaction,1121.4105070573355,1701912813.1781664
u_32896,u_4911,transaction,6529.624358896856,1701912915.922685
u_16439,u_26950,transaction,3627.0248736029457,1701913063.3128793
u_39308,u_23211,transaction,2559.485687075206,1701913282.8798697
u_5087,u_2822,transaction,2302.9870381660157,1701913606.228829
u_3471,u_5813,transaction,846.4315205166622,1701914061.4343233
u_17267,u_6987,transaction,2067.216676153028,1701914345.4605594
u_2917,u_1710,transaction,2331.858442174115,1701914410.6827366
u_4787,u_15846,transaction,1450.9618674319308,1701914756.4593642
u_8016,u_38988,transaction,338.8408538722526,1701914849.9319284
u_159,u_35711,transaction,265.77527316768067,1701914853.3626995
u_51213,u_51225,transaction,1651.3009144936993,1701915636.933068
u_1238,u_31541,transaction,1689.3998361402394,1701916034.4225278
u_40085,u_2780,transaction,1336.3945173432096,1701916139.130099
u_47570,u_25922,transaction,253.52538647355505,1701916147.7397597
u_1847,u_15838,transaction,2580.177176927969,1701916718.5906677
u_21658,u_14565,transaction,1417.4517845902362,1701916870.4183445
u_2435,u_20447,transaction,1935.4057419566798,1701916999.6459527
u_49559,u_7424,transaction,1115.3671902789413,1701917237.4964335
u_4787,u_37962,transaction,2939.6220258083986,1701917242.193279
u_30260,u_8473,transaction,323.4105209864687,1701917509.5016086
u_46706,u_46804,transaction,4016.198344254427,1701918698.3331332
u_8601,u_24289,transaction,3009.452850357876,1701918722.3643372
u_23242,u_22818,transaction,395.68958755052756,1701918757.9399223
u_10752,u_30213,transaction,508.0955413676843,1701918925.1793618
u_10065,u_715,transaction,738.7282729455397,1701918960.7847404
u_1525,u_36717,transaction,1994.169901918499,1701919611.3195336
u_21920,u_15912,transaction,986.256209075024,1701919798.496486
u_23985,u_32772,transaction,1390.0697028347206,1701919904.7626834
u_2127,u_10942,transaction,2775.9859458528704,1701919964.52585
u_51115,u_51122,transaction,1669.082135222976,1701920559.181032
u_54,u_386,transaction,972.8480191128035,1701920652.503297
u_42724,u_29275,transaction,1412.9414508110426,1701920914.3520014
u_36879,u_4590,transaction,1020.7102199471844,1701921633.163035
u_4729,u_3563,transaction,2408.9731438632907,1701921955.9399703
u_50108,u_50114,transaction,4397.570361204946,1701922045.4131253
u_11880,u_460,transaction,1430.5962941819655,1701922397.3821034
u_4334,u_4629,transaction,1148.3812072767635,1701922416.1347592
u_28048,u_14416,transaction,2650.251304005064,1701922637.7494094
u_9399,u_4378,transaction,693.9716052086184,1701923016.2080832
u_50337,u_50341,transaction,1333.4589697510078,1701923045.5593483
u_9099,u_190,transaction,761.7156281767177,1701923060.9095356
u_37912,u_30965,transaction,8711.490760652177,1701923172.6285403
u_6515,u_791,transaction,4176.18941416254,1701923184.8455665
u_6806,u_7169,transaction,832.2435920145775,1701923197.5659113
u_25276,u_69,transaction,1207.0138408329296,1701924225.954676
u_22159,u_3282,transaction,1324.8605447671669,1701924406.4857924
u_41619,u_32326,transaction,3627.1640367084783,1701924570.7344363
u_6239,u_248,transaction,706.8683436431863,1701925244.619199
u_28839,u_17527,transaction,1052.0826906550333,1701925286.6825047
u_34668,u_18315,transaction,3304.679208020835,1701925347.412334
u_39825,u_33461,transaction,292.72679161807173,1701925566.9358027
u_17939,u_13341,transaction,434.13293506371446,1701926010.8799465
u_13630,u_17937,transaction,1572.7071681034995,1701926135.9261832
u_31171,u_473,transaction,904.6779464823464,1701926167.548176
u_2063,u_29654,transaction,2237.901123989651,1701926432.0415633
u_6141,u_34755,transaction,10177.796729385182,1701926470.6439822
u_2380,u_46283,transaction,573.487827406992,1701926475.6602883
u_147,u_14461,transaction,424.26352368793243,1701926598.638191
u_11868,u_9523,transaction,6039.004844722753,1701926759.767225
u_9924,u_267,transaction,1494.5102109771615,1701927048.5426064
u_50894,u_50910,transaction,1258.2506120615037,1701927206.4130406
u_1989,u_37211,transaction,597.9302397792903,1701927420.7913232
u_17015,u_2922,transaction,1745.8422623011263,1701927424.9964945
u_22590,u_46099,transaction,454.8185470806608,1701927502.2184212
u_50897,u_50911,transaction,862.982255774749,1701927790.2852268
u_42950,u_7700,transaction,5545.187460977112,1701927857.0666509
u_1814,u_21357,transaction,768.0971127839642,1701928030.0568027
u_50859,u_50861,transaction,103.63875571471672,1701928655.2042522
u_27449,u_11602,transaction,2501.531030234966,1701929436.8087237
u_1627,u_20469,transaction,329.67185138402476,1701929481.0698504
u_13963,u_38777,transaction,4520.273024725964,1701929552.0490825
u_744,u_35030,transaction,1104.426776496797,1701929654.0241725
u_51132,u_51141,transaction,1152.115491587259,1701929719.5695581
u_12062,u_26439,transaction,2020.0678578547465,1701929949.2655962
u_10667,u_24038,transaction,17625.22684178098,1701930495.5035567
u_28229,u_5395,transaction,7326.315074096665,1701930595.8625677
u_40350,u_16849,transaction,2008.966131219523,1701931095.2948892
u_40183,u_48572,transaction,100.0,1701931517.807179
u_4638,u_30993,transaction,1785.9424725368253,1701931567.0667324
u_51301,u_51308,transaction,298.0954652878266,1701931729.1786063
u_26839,u_29633,transaction,17888.463141768294,1701931835.4371119
u_6204,u_3949,transaction,1244.8019924714936,1701931854.3464594
u_36181,u_20634,transaction,3595.4583376869905,1701931987.1450434
u_5346,u_44334,transaction,766.8312954515874,1701932023.5509331
u_16383,u_4156,transaction,758.8006072988481,1701932044.9396107
u_8227,u_5925,transaction,2666.6508601457813,1701932382.3395095
u_9466,u_2150,transaction,1127.6706610836402,1701932468.0935266
u_15067,u_40920,transaction,666.4101835883299,1701932774.5467556
u_45279,u_17954,transaction,8506.95459016483,1701933237.6214073
u_25326,u_0,transaction,5080.626523488185,1701933244.9825363
u_25791,u_44791,transaction,727.5448583244108,1701933396.129819
u_11738,u_42967,transaction,462.15207620006913,1701933923.266403
u_14019,u_30671,transaction,2067.646775169766,1701933940.1261368
u_45146,u_13409,transaction,1102.1681007906861,1701934041.6075807
u_496,u_41796,transaction,804.6412131201915,1701934161.7684627
u_34086,u_5793,transaction,3771.138080693663,1701934200.7232466
u_6893,u_27,transaction,665.6059093548813,1701935061.9228818
u_8541,u_1904,transaction,2811.032553796819,1701935269.2673032
u_50003,u_50014,transaction,1962.7281796208758,1701935810.877001
u_4461,u_1626,transaction,1968.85896753978,1701935870.5132651
u_51232,u_51248,transaction,1988.160386411565,1701935932.3697631
u_4479,u_23983,transaction,2236.2911380068986,1701936107.9649978
u_40042,u_15357,transaction,6228.136601301839,1701936159.5273519
u_46794,u_37872,transaction,840.4645692599578,1701936168.6610944
u_10,u_19,transaction,472.42180988479515,1701936357.9411676
u_14935,u_7474,transaction,2264.8506946046004,1701936680.7399526
u_18219,u_11107,transaction,1336.5132012616252,1701937433.3950024
u_6626,u_17494,transaction,5985.936182607746,1701938275.7695324
u_23083,u_347,transaction,7013.820641020541,1701938484.1451073
u_25210,u_15,transaction,2606.4905693996743,1701938857.752378
u_2877,u_25030,transaction,834.7854831707548,1701938910.4378881
u_2574,u_49573,transaction,6657.557349594224,1701939062.1424093
u_34495,u_12247,transaction,1356.3499095451623,1701939318.7499614
u_10106,u_7736,transaction,5491.249722386814,1701939390.7203746
u_34978,u_99,transaction,1233.2597638808074,1701939439.0102692
u_6687,u_8087,transaction,5970.537408525498,1701939475.1895247
u_34792,u_9269,transaction,396.2820690682285,1701939480.9082649
u_33413,u_49580,transaction,2357.512577041477,1701939730.7871115
u_5027,u_27336,transaction,5523.026538997429,1701939824.733085
u_6683,u_25780,transaction,1688.974087601727,1701939838.5923216
u_8121,u_2231,transaction,1548.9774668954335,1701940037.6414132
u_28787,u_70,transaction,452.14912934736026,1701940176.1148815
u_49247,u_14740,transaction,3697.3858261289324,1701940244.7505956
u_38471,u_2749,transaction,100.0,1701940288.954542
u_18069,u_115,transaction,317.4391737445598,1701940327.6201904
u_16930,u_7525,transaction,34305.06655669178,1701940608.693086
u_15108,u_6229,transaction,1155.30811668001,1701941630.0314825
u_6813,u_47550,transaction,1319.374802362002,1701941658.7251527
u_1559,u_809,transaction,1214.7824744665459,1701941693.972195
u_34417,u_6,transaction,830.998936568855,1701942024.4299736
u_46698,u_33372,transaction,1836.4305491471289,1701942210.8512747
u_38289,u_4975,transaction,3621.5924960411157,1701942430.2473783
u_4862,u_4883,transaction,5986.40847003811,1701942638.3833756
u_24827,u_16222,transaction,2174.9056839811497,1701942701.413891
u_50836,u_50845,transaction,1975.2174588128019,1701942717.13079
u_810,u_46849,transaction,3840.7366514645432,1701942747.1458187
u_23959,u_30384,transaction,247.16440689865084,1701942878.1023455
u_18950,u_28585,transaction,3561.2800347076886,1701943046.9466934
u_1287,u_24989,transaction,1835.4184089747894,1701943129.4359412
u_28301,u_13182,transaction,2141.7120767795545,1701943569.2985106
u_18948,u_43263,transaction,5790.999336120655,1701943636.578099
u_8984,u_20215,transaction,1788.0984147968402,1701943761.326396
u_3026,u_2314,transaction,5091.100705157846,1701943915.2064087
u_10598,u_15217,transaction,21160.086736226953,1701944359.7254417
u_35319,u_3278,transaction,1293.045953209199,1701944417.494443
u_35753,u_3971,transaction,1848.0546442518857,1701945109.3630712
u_44754,u_39948,transaction,2556.2911315022466,1701945242.231966
u_23729,u_39501,transaction,3633.5813189066835,1701945477.82755
u_22812,u_105,transaction,3517.1870784884104,1701945612.1013463
u_32757,u_49752,transaction,1630.380619943727,1701945816.7538896
u_2634,u_19641,transaction,2190.760969184385,1701945964.401623
u_1212,u_34693,transaction,2309.916304655812,1701946100.0906653
u_36966,u_15348,transaction,1619.6972066784751,1701946501.936664
u_19870,u_1344,transaction,627.7634235427826,1701946875.9449074
u_996,u_46095,transaction,370.24107947659087,1701946969.9904099
u_15453,u_46018,transaction,1888.6214424239488,1701947170.9617841
u_1555,u_14921,transaction,1120.0880127247121,1701947192.6914158
u_50041,u_50051,transaction,3121.484643580459,1701947247.028642
u_21380,u_34418,transaction,6493.618263226386,1701947411.8075793
u_5882,u_35143,transaction,157.47960931612877,1701947855.0785658
u_25810,u_33815,transaction,610.4841245615413,1701948310.023853
u_47366,u_30535,transaction,2909.069169376036,1701948796.2448285
u_50268,u_50272,transaction,1003.6509123175612,1701949266.148801
u_2757,u_11837,transaction,2922.116957124712,1701949579.7220688
u_48235,u_14183,transaction,966.114904030077,1701949638.4590397
u_39352,u_3415,transaction,1831.7038749869446,1701950250.2624278
u_22041,u_31594,transaction,1450.8230118093825,1701950453.9607172
u_11506,u_820,transaction,1161.4339764269364,1701950476.2181127
u_50380,u_50390,transaction,3522.2000461320317,1701950528.5392795
u_34335,u_14157,transaction,5929.607993387335,1701951277.5040116
u_6760,u_49796,transaction,216.1574725990963,1701951319.1056442
u_36595,u_34336,transaction,3203.6864511601734,1701952069.470612
u_31135,u_45777,transaction,378.04986562364155,1701952647.9590974
u_1273,u_36077,transaction,462.58299773157285,1701953040.5967467
u_50811,u_50816,transaction,734.5933261222725,1701953567.9419315
u_5755,u_4784,transaction,3035.7656660631596,1701953614.197578
u_6529,u_4735,transaction,1214.930599643497,1701953669.6757245
u_11836,u_12026,transaction,560.2290134288664,1701953784.54446
u_3487,u_2016,transaction,3064.0131818688064,1701953841.9030857
u_41815,u_6802,transaction,14932.515074263678,1701954062.7127516
u_2288,u_29283,transaction,1553.1379040357517,1701954519.3045418
u_161,u_44051,transaction,2732.572937101428,1701954836.03498
u_19739,u_2404,transaction,6230.306451938682,1701954922.0893333
u_11606,u_18079,transaction,1270.0781426295216,1701955380.2317233
u_50369,u_50378,transaction,2340.99173327692,1701955432.5711184
u_50928,u_50932,transaction,1191.5213844456566,1701955451.2656426
u_1664,u_26201,transaction,3618.8921902478337,1701955460.9532084
u_5957,u_12850,transaction,1021.2891800304515,1701955599.7192824
u_50788,u_50796,transaction,1014.644280732422,1701955987.739776
u_201,u_28465,transaction,497.95983083142795,1701956246.0518842
u_11645,u_49594,transaction,1561.6829444207967,1701956595.434677
u_42827,u_1680,transaction,1005.1426285509999,1701957421.7563736
u_24573,u_6651,transaction,767.5074105636021,1701957508.2924168
u_51053,u_51068,transaction,474.03682918749575,1701957627.7621517
u_49506,u_32985,transaction,2041.542776895748,1701957657.8578033
u_30867,u_43605,transaction,1018.7177382329362,1701957806.752778
u_41124,u_43242,transaction,889.287113109439,1701957878.3805053
u_37638,u_718,transaction,356.60098586831975,1701957882.5232296
u_8094,u_3815,transaction,1643.4217052072377,1701958820.539252
u_37003,u_8711,transaction,2750.697987313969,1701959228.915582
u_47762,u_26299,transaction,1284.148778794678,1701959234.034357
u_641,u_20943,transaction,800.4162069682964,1701959358.0702863
u_34925,u_15208,transaction,2602.272279672726,1701959753.054112
u_10032,u_19596,transaction,224.4206834479572,1701959888.431925
u_11452,u_29704,transaction,994.5917154785,1701960222.0037854
u_5267,u_3330,transaction,500.40398105175626,1701960496.6509535
u_155,u_1250,transaction,3699.2032762088625,1701961432.748811
u_7450,u_21100,transaction,925.7119215129125,1701961648.3467145
u_14471,u_10477,transaction,1285.5051949119684,1701961896.0999537
u_41100,u_22425,transaction,2121.4527491098797,1701962268.2779164
u_2783,u_3399,transaction,7083.5215884644385,1701962336.7849476
u_28364,u_17679,transaction,1256.9289771004078,1701962453.1310663
u_13848,u_4948,transaction,954.3574170791691,1701962617.568248
u_15118,u_3869,transaction,7835.675691316092,1701962713.8973892
u_15069,u_30175,transaction,488.42190945330543,1701962896.8940365
u_28305,u_18,transaction,1715.1312580873014,1701962977.513947
u_1549,u_11926,transaction,3591.4757051715537,1701963078.1017892
u_47054,u_17,transaction,6277.20176120819,1701963107.1133375
u_10032,u_4090,transaction,782.9581890830709,1701963236.0584722
u_33137,u_1305,transaction,1868.7467671662766,1701963428.861764
u_14748,u_26840,transaction,127.61656619614197,1701963487.1199894
u_16503,u_38761,transaction,494.3125710646033,1701963589.2837713
u_28500,u_1093,transaction,3043.274936897309,1701963794.1838863
u_12787,u_106,transaction,833.2927574822352,1701963995.8439405
u_1451,u_5804,transaction,2983.693761117685,1701964052.3014557
u_2060,u_46907,transaction,2699.013563377704,1701964369.8506184
u_50187,u_50197,transaction,2888.164786803498,1701964430.8049765
u_50158,u_50168,transaction,2083.7699998682765,1701964475.7980795
u_49245,u_46580,transaction,3614.550396155565,1701965257.8216379
u_36802,u_352,transaction,848.991600881772,1701965618.8236969
u_18,u_42399,transaction,9666.652089100546,1701965650.245283
u_16173,u_15420,transaction,3466.725192530058,1701965867.6906977
u_7112,u_1260,transaction,2051.4747412688666,1701966061.541936
u_16506,u_20709,transaction,973.4797776340026,1701966118.0944724
u_50109,u_50114,transaction,1547.3906251706453,1701966556.207246
u_12,u_25896,transaction,1334.4492931378265,1701966744.5886955
u_35576,u_13298,transaction,6179.4249903428245,1701966802.0729582
u_35380,u_450,transaction,2178.973390675851,1701966849.934315
u_46416,u_12282,transaction,4106.385066129813,1701967011.119537
u_50098,u_50099,transaction,4413.650631736422,1701967030.3289387
u_36275,u_8756,transaction,46309.06316373033,1701967055.7861102
u_7652,u_36284,transaction,3505.781542569196,1701967107.351584
u_31676,u_23716,transaction,4410.311412687198,1701967168.6248498
u_5932,u_102,transaction,2006.6081818486466,1701967743.5488932
u_13054,u_25403,transaction,1425.3789149354163,1701967881.8843088
u_25820,u_634,transaction,2497.322666550685,1701968008.2242904
u_6769,u_1875,transaction,3637.1404881318617,1701968096.7340283
u_4108,u_1203,transaction,8950.556070435581,1701968736.3578863
u_42396,u_7612,transaction,6981.4768221897975,1701969202.5270958
u_16149,u_10062,transaction,1073.8777575112379,1701969682.2587392
u_5078,u_43338,transaction,952.2571088055483,1701969926.867923
u_3248,u_23069,transaction,3538.0820886756387,1701970139.5448184
u_24744,u_15802,transaction,1780.2843171614838,1701970156.3025322
u_16315,u_7510,transaction,2362.303104943464,1701970275.479144
u_2194,u_3872,transaction,3241.796797770751,1701970573.6279473
u_17433,u_45453,transaction,1663.3052733565514,1701970979.508425
u_15556,u_14791,transaction,8082.2993429514745,1701971014.8338356
u_19477,u_12563,transaction,2955.7439185611556,1701971301.1921816
u_19203,u_7449,transaction,3198.723837148553,1701971304.7003899
u_51326,u_51329,transaction,1562.041167988763,1701971701.3830285
u_30464,u_5238,transaction,893.2705297386032,1701972594.504771
u_15381,u_1902,transaction,576.0956999716583,1701972899.918059
u_40393,u_48814,transaction,1212.2452389841264,1701973108.3599892
u_3090,u_1386,transaction,1041.9859723216166,1701974145.185767
u_32327,u_797,transaction,4386.080087367317,1701974639.3731503
u_94,u_30540,transaction,649.5267704615655,1701975149.317494
u_13666,u_969,transaction,8436.509872241953,1701975185.4590657
u_7145,u_4632,transaction,2198.220000740167,1701975232.5081787
u_15288,u_15671,transaction,1143.6438653772977,1701975273.2840564
u_12777,u_20970,transaction,773.0000231396639,1701975448.9338875
u_2203,u_49559,transaction,838.1805996416965,1701975627.910858
u_29951,u_3434,transaction,401.5289462151369,1701975776.3282351
u_39,u_32807,transaction,520.5309894026188,1701975779.3783004
u_25877,u_11729,transaction,5021.657777749919,1701975866.6236858
u_1684,u_9301,transaction,353.79731212558033,1701975997.1041598
u_18018,u_4989,transaction,2206.0263552020338,1701976018.1131334
u_44907,u_13058,transaction,1363.970418160892,1701976229.1555326
u_7428,u_44436,transaction,6279.470924507107,1701976760.1569116
u_16242,u_23147,transaction,1200.283919495613,1701976780.7102427
u_5154,u_40224,transaction,22146.813506148104,1701976993.580824
u_1285,u_17059,transaction,2968.47912355345,1701977132.2578123
u_48126,u_1,transaction,729.2203316003241,1701977848.612637
u_2793,u_4721,transaction,2201.4273751952314,1701977858.458218
u_15459,u_42763,transaction,2980.0194618579335,1701978043.967581
u_19864,u_16084,transaction,1236.4048756945133,1701978052.3658056
u_7,u_33235,transaction,22046.30951502807,1701978181.4904702
u_31861,u_47562,transaction,1580.8545556457775,1701979398.6905043
u_11996,u_33007,transaction,2268.6312244886803,1701980436.0478415
u_845,u_23277,transaction,6771.0673331778235,1701980715.2142842
u_50951,u_50960,transaction,342.9512795224358,1701980879.5757346
u_1818,u_1323,transaction,2545.56024329995,1701980992.6799338
u_925,u_8615,transaction,716.1121125786798,1701982002.06316
u_21161,u_41502,transaction,1365.8031824015588,1701982086.683643
u_9979,u_28075,transaction,734.6613520038138,1701982112.9111044
u_2924,u_5256,transaction,982.6147154747972,1701982188.8198318
u_42444,u_125,transaction,1269.4185505894009,1701982235.7015061
u_50200,u_50206,transaction,2521.983337175501,1701982455.3635588
u_11382,u_39503,transaction,1782.100010590427,1701982584.4884167
u_1113,u_21551,transaction,2017.0845824068776,1701982829.1033766
u_34444,u_15807,transaction,267.3832729604618,1701982967.5591269
u_19117,u_3288,transaction,1982.3834003184345,1701982993.6048527
u_1651,u_16229,transaction,442.7576424769003,1701983092.764895
u_51088,u_51100,transaction,810.4008385598478,1701983141.4739754
u_18497,u_137,transaction,2758.479698035941,1701983301.4269693
u_17994,u_8991,transaction,3424.0949197855534,1701983580.9780793
u_3493,u_3794,transaction,1230.1823871182269,1701984324.552027
u_22446,u_1628,transaction,305.0882470940501,1701984432.3672488
u_158,u_62,transaction,606.5932129827312,1701984754.5813107
u_801,u_7019,transaction,3668.204964352469,1701985409.7903018
u_21595,u_39395,transaction,2785.9736998957383,1701985632.308707
u_12248,u_1161,transaction,1734.8266870320085,1701985782.6772175
u_13876,u_893,transaction,3483.846009959336,1701985843.0503337
u_19351,u_24736,transaction,1742.303213714914,1701986219.0726936
u_33134,u_20444,transaction,1803.701387776319,1701986233.6787803
u_1447,u_48251,transaction,979.2511114278984,1701986270.7742164
u_5963,u_47704,transaction,942.3011143937314,1701986440.615808
u_36269,u_23393,transaction,1319.1340206935586,1701987131.9273274
u_19025,u_31943,transaction,5730.183592558053,1701987431.420872
u_90,u_7707,transaction,9862.119345773972,1701987868.1720235
u_12896,u_148,transaction,647.8316040805637,1701988326.3119211
u_534,u_3099,transaction,1586.164623732243,1701988818.122988
u_13605,u_24057,transaction,1395.5741734174799,1701988851.566657
u_7407,u_17784,transaction,424.92626446788665,1701988920.1303833
u_16671,u_11518,transaction,1017.7994174744244,1701988928.234245
u_34398,u_28125,transaction,3652.401579640931,1701990206.2192361
u_904,u_28615,transaction,1692.4292491672081,1701990724.1290753
u_13825,u_516,transaction,474.08858872512366,1701990995.6245255
u_23253,u_22,transaction,2187.301540832137,1701991112.8291247
u_91,u_18305,transaction,4096.882282209144,1701991197.5429277
u_11430,u_24788,transaction,2340.163274210464,1701991442.5086117
u_20282,u_18603,transaction,365.9149137949541,1701991594.313609
u_50977,u_50980,transaction,996.7125551310571,1701991773.496216
u_14583,u_22383,transaction,818.5025832503163,1701991901.4315119
u_5149,u_1024,transaction,16162.606716973758,1701992549.056099
u_7054,u_1988,transaction,1049.02587608451,1701992826.4285197
u_9702,u_8237,transaction,2559.537111647242,1701992951.004494
u_31807,u_42883,transaction,3073.8407675782146,1701993029.7259138
u_28543,u_3070,transaction,1140.658754181663,1701993490.089051
u_2068,u_99,transaction,1195.5771689932542,1701993533.885227
u_1445,u_28981,transaction,2335.613167926853,1701993603.188231
u_2745,u_3797,transaction,1411.6032080726868,1701994092.3860264
u_19272,u_786,transaction,517.3920287974908,1701994260.9080207
u_15959,u_40580,transaction,1872.2345576706682,1701994737.4618447
u_5938,u_5161,transaction,3629.878314463805,1701994792.7160575
u_248,u_14731,transaction,875.0282633842628,1701995558.8915792
u_14111,u_33202,transaction,2689.3281146236145,1701995602.3357034
u_88,u_21401,transaction,1227.912133226665,1701995720.3829913
u_32180,u_21221,transaction,1337.0239719588144,1701996541.4768775
u_27324,u_24072,transaction,7089.6369469030315,1701996589.4990082
u_11142,u_1437,transaction,795.7759541963057,1701996848.495429
u_4300,u_40100,transaction,1541.0996545887988,1701997035.963296
u_22667,u_30937,transaction,715.9561127344874,1701997619.1429367
u_1309,u_5819,transaction,4688.530786401445,1701998084.9605682
u_1270,u_5843,transaction,1611.9465279039605,1701998261.1154366
u_1573,u_2548,transaction,948.4985355359172,1701998852.884539
u_19857,u_36127,transaction,4284.480522036807,1701999148.968896
u_4164,u_10145,transaction,2117.70709907945,1701999250.3923414
u_26891,u_123,transaction,4565.189950006976,1701999695.4431043
u_49009,u_20122,transaction,234.6899148569736,1701999751.1643233
u_14663,u_50,transaction,873.053693710136,1701999799.8789134
u_1067,u_383,transaction,6057.244053076399,1702000270.0869846
u_49438,u_438,transaction,806.2141824486162,1702000320.2105722
u_2656,u_45,transaction,1683.1136971400492,1702000666.4991667
u_6407,u_11590,transaction,791.9535991825985,1702001167.16675
u_28220,u_19972,transaction,1322.05413577261,1702001355.9575741
u_3886,u_43309,transaction,1421.3108029512425,1702002565.1125705
u_51368,u_51378,transaction,1198.9436928397743,1702002877.3805697
u_1743,u_2312,transaction,18875.577353162607,1702003613.4725432
u_33128,u_1060,transaction,3182.777892755896,1702003641.7742043
u_15030,u_44623,transaction,711.0423847721429,1702003677.6076865
u_27503,u_23,transaction,766.3524794327759,1702003703.78404
u_19108,u_11790,transaction,3615.934499469142,1702003734.1658876
u_28947,u_48252,transaction,2986.627889232489,1702003819.6653244
u_50007,u_50014,transaction,3062.9967567467684,1702003953.4826288
u_1920,u_41553,transaction,10201.82408204731,1702004207.1131022
u_34499,u_322,transaction,1059.1726136501836,1702004728.6347556
u_3287,u_4585,transaction,1442.5869169098637,1702004915.3515964
u_14952,u_32559,transaction,2683.511534742801,1702005040.6147943
u_4311,u_12538,transaction,3422.7068679218887,1702005155.3370404
u_3076,u_6018,transaction,1759.3425383563897,1702005208.5649643
u_37949,u_433,transaction,121.88931234618018,1702005268.6213987
u_2661,u_2530,transaction,2021.9125678260066,1702005277.3970935
u_48530,u_1171,transaction,2203.053440779972,1702005319.0501225
u_16039,u_2673,transaction,1169.9915470180806,1702005638.9266746
u_43891,u_10077,transaction,1159.4566160648644,1702005971.5804703
u_50818,u_50832,transaction,901.1462717565437,1702006129.7964768
u_158,u_196,transaction,9259.742618736676,1702006206.383049
u_5424,u_49258,transaction,910.2514356377587,1702006295.3890243
u_50186,u_50197,transaction,2666.386843725616,1702006617.0456827
u_26526,u_30573,transaction,3305.1842532197843,1702007102.827985
