resource,user_id,first_used_timestamp
ip_227.46.210.101,u_4358,1700925482.370531
card_719aec7b,u_4358,1700925482.370531
dev_93c500ec,u_14031,1700925737.9954252
ip_67.143.6.134,u_14031,1700925737.9954252
card_dd4a9783,u_14031,1700925737.9954252
dev_813cfe28,u_46180,1700925862.4398086
ip_150.165.231.74,u_46180,1700925862.4398086
card_d3d9524b,u_46180,1700925862.4398086
dev_cd136282,u_41778,1700926893.2838118
ip_232.99.68.61,u_41778,1700926893.2838118
card_c9e23e2d,u_41778,1700926893.2838118
dev_3123a187,u_15240,1700926963.661754
ip_254.181.66.215,u_15240,1700926963.661754
card_462ccc85,u_15240,1700926963.661754
dev_c42b9a43,u_846,1700926979.395722
ip_239.157.82.42,u_846,1700926979.395722
card_b0762f20,u_846,1700926979.395722
dev_942d697e,u_8743,1700927253.189607
ip_80.48.82.119,u_8743,1700927253.189607
card_591194f0,u_8743,1700927253.189607
dev_4f219044,u_123,1700927587.2670577
ip_172.166.77.118,u_123,1700927587.2670577
card_da0ec25f,u_123,1700927587.2670577
dev_a53cad8d,u_51144,1700927633.5575635
ip_143.B.B.B,u_51144,1700927633.5575635
card_2d183e73,u_51144,1700927633.5575635
dev_9c720c61,u_4012,1700927804.611784
ip_164.246.242.209,u_4012,1700927804.611784
card_855b5ca9,u_4012,1700927804.611784
dev_2134ebec,u_37029,1700928118.4891043
ip_167.215.204.38,u_37029,1700928118.4891043
card_3d0952ab,u_37029,1700928118.4891043
dev_1cdec23a,u_33815,1700928735.3108091
ip_131.187.75.61,u_33815,1700928735.3108091
card_cb0b98db,u_33815,1700928735.3108091
dev_9276ca95,u_3392,1700928877.3347385
ip_233.176.87.236,u_3392,1700928877.3347385
card_86b16af0,u_3392,1700928877.3347385
dev_4a4bd765,u_783,1700928966.7524047
ip_142.164.151.47,u_783,1700928966.7524047
card_210c9c1e,u_783,1700928966.7524047
dev_f6f230aa,u_15998,1700929431.3320193
ip_51.227.245.212,u_15998,1700929431.3320193
card_c8b012db,u_15998,1700929431.3320193
dev_42f953fd,u_8187,1700929845.8272402
ip_119.142.90.250,u_8187,1700929845.8272402
card_ad58cd34,u_8187,1700929845.8272402
dev_4c15ed9c,u_20806,1700929939.7062664
ip_66.199.12.119,u_20806,1700929939.7062664
card_a730dd34,u_20806,1700929939.7062664
dev_39aab5a1,u_50374,1700930060.1045406
ip_68.F.F.F,u_50374,1700930060.1045406
card_2920bf3a,u_50374,1700930060.1045406
dev_edf2d324,u_40495,1700930105.9452221
ip_254.217.86.129,u_40495,1700930105.9452221
card_c20cde93,u_40495,1700930105.9452221
dev_49d59b1f,u_12302,1700930193.7040663
ip_10.163.245.45,u_12302,1700930193.7040663
card_e3ef4454,u_12302,1700930193.7040663
dev_9ad72f73,u_6827,1700930599.4643567
ip_202.156.148.184,u_6827,1700930599.4643567
card_9d274f0b,u_6827,1700930599.4643567
dev_83944ff8,u_51275,1700930765.985523
ip_27.B.B.B,u_51275,1700930765.985523
card_819b09dc,u_51275,1700930765.985523
dev_1f081293,u_50793,1700930987.3827932
ip_213.B.B.B,u_50793,1700930987.3827932
card_ef0dad9b,u_50793,1700930987.3827932
dev_ece9c06a,u_23869,1700931157.12676
ip_142.220.239.104,u_23869,1700931157.12676
card_99309caa,u_23869,1700931157.12676
dev_1b25acdc,u_1863,1700931543.8790498
ip_27.53.138.213,u_1863,1700931543.8790498
card_2da42061,u_1863,1700931543.8790498
dev_ac4208a5,u_51325,1700932125.7928748
ip_15.B.B.B,u_51325,1700932125.7928748
card_f8e5ad14,u_51325,1700932125.7928748
dev_f3bf5a9f,u_232,1700932268.116053
ip_178.40.181.55,u_232,1700932268.116053
card_26655b85,u_232,1700932268.116053
dev_76e1062c,u_6106,1700932529.3563902
ip_240.80.240.75,u_6106,1700932529.3563902
card_c7d1bf7e,u_6106,1700932529.3563902
dev_b55f487e,u_22119,1700932696.412033
ip_145.53.95.51,u_22119,1700932696.412033
card_f54ba93d,u_22119,1700932696.412033
dev_fd28b134,u_9848,1700932831.2285638
ip_205.74.141.4,u_9848,1700932831.2285638
card_d01fef90,u_9848,1700932831.2285638
dev_f908be26,u_13045,1700932837.9170783
ip_130.87.69.242,u_13045,1700932837.9170783
card_b8d8aefd,u_13045,1700932837.9170783
dev_a1569305,u_12727,1700933620.0727875
ip_178.13.245.22,u_12727,1700933620.0727875
card_7155d1f6,u_12727,1700933620.0727875
dev_c2a8ae20,u_48905,1700933633.809499
ip_224.125.17.236,u_48905,1700933633.809499
card_4858094b,u_48905,1700933633.809499
dev_dfad52e4,u_1968,1700933746.7906368
ip_152.42.35.162,u_1968,1700933746.7906368
card_b8f6f1cf,u_1968,1700933746.7906368
dev_7eb2734f,u_15368,1700933910.5729403
ip_219.34.151.91,u_15368,1700933910.5729403
card_dcb0d9a1,u_15368,1700933910.5729403
dev_628d1456,u_36538,1700934142.7418566
ip_150.133.106.138,u_36538,1700934142.7418566
card_a41b61be,u_36538,1700934142.7418566
dev_38d18bda,u_490,1700934389.2324607
ip_139.108.151.191,u_490,1700934389.2324607
card_c5cd546c,u_490,1700934389.2324607
dev_bf3e2423,u_26932,1700934520.0022767
ip_227.212.68.200,u_26932,1700934520.0022767
card_ff0ae167,u_26932,1700934520.0022767
dev_3ae75aba,u_1739,1700934537.0632718
ip_43.20.193.126,u_1739,1700934537.0632718
card_27974bfa,u_1739,1700934537.0632718
dev_00b340f6,u_12461,1700934648.800604
ip_109.94.63.88,u_12461,1700934648.800604
card_c620b707,u_12461,1700934648.800604
dev_c9c3f65f,u_286,1700935882.464057
ip_236.138.199.124,u_286,1700935882.464057
card_2d02a11e,u_286,1700935882.464057
dev_d4ef2818,u_23785,1700935921.165657
ip_178.193.146.115,u_23785,1700935921.165657
card_6e5b3212,u_23785,1700935921.165657
dev_77add9b7,u_44834,1700935955.349401
ip_237.208.27.147,u_44834,1700935955.349401
card_b5f8f9d7,u_44834,1700935955.349401
dev_7ffae672,u_230,1700936070.1155753
ip_82.229.139.21,u_230,1700936070.1155753
card_bda6b24f,u_230,1700936070.1155753
dev_de97873a,u_53,1700936085.6021156
ip_41.117.1.245,u_53,1700936085.6021156
card_7a2aa643,u_53,1700936085.6021156
dev_373c8e92,u_9555,1700936321.5344315
ip_50.79.98.135,u_9555,1700936321.5344315
card_2620d5c9,u_9555,1700936321.5344315
dev_17c95173,u_35963,1700936668.3141239
ip_39.236.136.224,u_35963,1700936668.3141239
card_96dd5b30,u_35963,1700936668.3141239
dev_d742b730,u_45458,1700936891.9621553
ip_233.63.26.28,u_45458,1700936891.9621553
card_304f73b3,u_45458,1700936891.9621553
dev_1b88b2d5,u_3426,1700937011.0181441
ip_196.130.128.188,u_3426,1700937011.0181441
card_5a05e681,u_3426,1700937011.0181441
dev_fd77cbcc,u_19913,1700937075.3721266
ip_234.20.159.105,u_19913,1700937075.3721266
card_4ec7ad3e,u_19913,1700937075.3721266
dev_db97c6d8,u_50453,1700937114.9693336
ip_251.F.F.F,u_50453,1700937114.9693336
card_30c18c08,u_50453,1700937114.9693336
dev_5ed0c326,u_131,1700937372.9284432
ip_181.78.157.252,u_131,1700937372.9284432
card_c5af8aaf,u_131,1700937372.9284432
dev_58b809aa,u_23253,1700937471.4802802
ip_120.157.250.202,u_23253,1700937471.4802802
card_3a9edbfd,u_23253,1700937471.4802802
dev_15c068c0,u_590,1700937623.257999
ip_221.81.148.110,u_590,1700937623.257999
card_07da327a,u_590,1700937623.257999
dev_603a0e4f,u_29224,1700938215.0302444
ip_15.29.29.12,u_29224,1700938215.0302444
card_b8282bbb,u_29224,1700938215.0302444
dev_a3d004c6,u_13985,1700938603.7800446
ip_250.148.142.14,u_13985,1700938603.7800446
card_fecfcc3c,u_13985,1700938603.7800446
dev_99dfdf3f,u_50312,1700938666.136362
ip_244.F.F.F,u_50312,1700938666.136362
card_6aca7ec1,u_50312,1700938666.136362
dev_f7850d9b,u_50306,1700939090.0423675
ip_246.F.F.F,u_50306,1700939090.0423675
card_059f0051,u_50306,1700939090.0423675
dev_58d3ba7b,u_50707,1700939102.227513
ip_78.C.C.C,u_50707,1700939102.227513
card_8b0f8ed4,u_50707,1700939102.227513
dev_58d3ba7b,u_50708,1700939150.3474967
ip_211.C.C.C,u_50708,1700939150.3474967
card_db4556a4,u_50708,1700939150.3474967
dev_bcd9914d,u_50709,1700939184.9130523
ip_133.C.C.C,u_50709,1700939184.9130523
card_f0268499,u_50709,1700939184.9130523
dev_bcd9914d,u_50710,1700939239.203395
ip_111.C.C.C,u_50710,1700939239.203395
card_e7dbd59d,u_50710,1700939239.203395
dev_bcd9914d,u_50711,1700939291.9462748
ip_20.C.C.C,u_50711,1700939291.9462748
card_02ca143b,u_50711,1700939291.9462748
dev_c699e150,u_6686,1700939414.4307423
ip_22.181.229.199,u_6686,1700939414.4307423
card_3ee54382,u_6686,1700939414.4307423
dev_0759d747,u_38579,1700939531.2582064
ip_219.16.87.215,u_38579,1700939531.2582064
card_f74f7ac9,u_38579,1700939531.2582064
dev_39066698,u_5304,1700939579.6121876
ip_76.31.112.255,u_5304,1700939579.6121876
card_06c943a8,u_5304,1700939579.6121876
dev_53257b7e,u_39916,1700940451.15445
ip_102.44.47.73,u_39916,1700940451.15445
card_7cd8e1ee,u_39916,1700940451.15445
dev_984df5ff,u_31386,1700940490.5365508
ip_171.236.185.226,u_31386,1700940490.5365508
card_0366fdda,u_31386,1700940490.5365508
dev_dd41fe5b,u_27801,1700940531.627349
ip_19.40.196.87,u_27801,1700940531.627349
card_e5d5f3b3,u_27801,1700940531.627349
dev_0a315bfa,u_49014,1700940567.5833478
ip_147.240.168.85,u_49014,1700940567.5833478
card_d9596f42,u_49014,1700940567.5833478
dev_c64847a8,u_3382,1700941004.9756782
ip_210.223.125.60,u_3382,1700941004.9756782
card_8cbe9470,u_3382,1700941004.9756782
dev_6d1f7c6d,u_46745,1700941559.074534
ip_162.100.199.101,u_46745,1700941559.074534
card_a7e7f116,u_46745,1700941559.074534
dev_d6c94ccd,u_34571,1700942050.6653767
ip_247.173.104.9,u_34571,1700942050.6653767
card_2b4fc54a,u_34571,1700942050.6653767
dev_3203f501,u_36512,1700942176.8553436
ip_157.114.174.202,u_36512,1700942176.8553436
card_be97ddbf,u_36512,1700942176.8553436
dev_e6471e4a,u_47201,1700942329.38627
ip_120.229.137.106,u_47201,1700942329.38627
card_d3301819,u_47201,1700942329.38627
dev_fede96b1,u_20324,1700942726.8090038
ip_83.41.50.197,u_20324,1700942726.8090038
card_bb1ded5d,u_20324,1700942726.8090038
dev_b55257f4,u_5051,1700942894.5726323
ip_204.87.173.154,u_5051,1700942894.5726323
card_192b458e,u_5051,1700942894.5726323
dev_b80f4b0a,u_13267,1700943150.5642254
ip_245.60.176.148,u_13267,1700943150.5642254
card_7d6c9594,u_13267,1700943150.5642254
dev_8986760e,u_1689,1700943298.761041
ip_213.134.250.52,u_1689,1700943298.761041
card_63cd2b19,u_1689,1700943298.761041
dev_cbb297a8,u_5458,1700943973.9697626
ip_203.197.37.206,u_5458,1700943973.9697626
card_bf0a3d83,u_5458,1700943973.9697626
dev_0e0aee78,u_24948,1700944588.3090963
ip_224.146.243.108,u_24948,1700944588.3090963
card_82712f97,u_24948,1700944588.3090963
dev_35a35b76,u_24925,1700944605.842881
ip_89.136.87.174,u_24925,1700944605.842881
card_4f7679be,u_24925,1700944605.842881
dev_a4b7c4bb,u_8801,1700945537.8117263
ip_188.246.91.104,u_8801,1700945537.8117263
card_0ecb5b7c,u_8801,1700945537.8117263
dev_fde843d9,u_50822,1700945604.010885
ip_231.B.B.B,u_50822,1700945604.010885
card_f77a1f29,u_50822,1700945604.010885
dev_d5620488,u_46020,1700945732.363346
ip_170.232.228.30,u_46020,1700945732.363346
card_caf0dbd0,u_46020,1700945732.363346
dev_84018ebf,u_95,1700946295.4622264
ip_119.64.224.237,u_95,1700946295.4622264
card_e7d6342e,u_95,1700946295.4622264
dev_75a125db,u_16503,1700946367.7293425
ip_11.107.228.156,u_16503,1700946367.7293425
card_7dff41f6,u_16503,1700946367.7293425
dev_d2711651,u_30490,1700946423.651515
ip_161.51.192.199,u_30490,1700946423.651515
card_30beac53,u_30490,1700946423.651515
dev_d72ca3cf,u_23114,1700947146.2930305
ip_237.155.143.170,u_23114,1700947146.2930305
card_9cb1ace3,u_23114,1700947146.2930305
dev_8a2ca75d,u_51191,1700947202.7037232
ip_44.B.B.B,u_51191,1700947202.7037232
card_46886baf,u_51191,1700947202.7037232
dev_ed5ba6e8,u_7457,1700948138.899092
ip_76.6.198.129,u_7457,1700948138.899092
card_2902a526,u_7457,1700948138.899092
dev_f16014be,u_1145,1700948181.5912309
ip_40.184.109.203,u_1145,1700948181.5912309
card_c2f018fc,u_1145,1700948181.5912309
dev_f6e8a54f,u_32125,1700948687.4085083
ip_222.77.253.38,u_32125,1700948687.4085083
card_ffe7bc6d,u_32125,1700948687.4085083
dev_6b65cd32,u_39749,1700948802.3355901
ip_119.240.15.157,u_39749,1700948802.3355901
card_7b010a3a,u_39749,1700948802.3355901
dev_5283d064,u_23190,1700949053.4228694
ip_255.165.61.141,u_23190,1700949053.4228694
card_f033c0da,u_23190,1700949053.4228694
dev_ad0c541b,u_13117,1700949210.5248804
ip_41.236.227.133,u_13117,1700949210.5248804
card_f72f7c7e,u_13117,1700949210.5248804
dev_6503bce9,u_24893,1700949469.585272
ip_19.89.110.218,u_24893,1700949469.585272
card_0f9e432f,u_24893,1700949469.585272
dev_ad60bf28,u_450,1700949846.049399
ip_200.191.250.13,u_450,1700949846.049399
card_f31e72c2,u_450,1700949846.049399
dev_3118006e,u_17162,1700949938.7688658
ip_188.193.35.50,u_17162,1700949938.7688658
card_90b042e4,u_17162,1700949938.7688658
dev_803717d7,u_1012,1700949971.46267
ip_138.186.213.49,u_1012,1700949971.46267
card_d37deffd,u_1012,1700949971.46267
dev_65f6c372,u_50460,1700950079.0797858
ip_64.F.F.F,u_50460,1700950079.0797858
card_d881ed1f,u_50460,1700950079.0797858
dev_a09a070e,u_23321,1700950454.877863
ip_147.204.37.115,u_23321,1700950454.877863
card_90ab66b8,u_23321,1700950454.877863
dev_a20cfdaa,u_161,1700950558.8229322
ip_189.237.86.201,u_161,1700950558.8229322
card_3ac0bcea,u_161,1700950558.8229322
dev_bd6fe903,u_41053,1700950807.517507
ip_93.134.126.220,u_41053,1700950807.517507
card_854e3551,u_41053,1700950807.517507
dev_743f6c87,u_38760,1700951004.8027039
ip_65.215.228.14,u_38760,1700951004.8027039
card_ca55f233,u_38760,1700951004.8027039
dev_7b49b4d9,u_529,1700951335.6324098
ip_71.160.163.150,u_529,1700951335.6324098
card_a2fa81fa,u_529,1700951335.6324098
dev_9b753a1d,u_10962,1700951964.4788017
ip_217.197.82.113,u_10962,1700951964.4788017
card_3fdef44b,u_10962,1700951964.4788017
dev_aa32da6b,u_51274,1700952307.7442744
ip_35.B.B.B,u_51274,1700952307.7442744
card_7b462c4b,u_51274,1700952307.7442744
dev_aeae10ca,u_4120,1700952535.7510674
ip_48.104.209.180,u_4120,1700952535.7510674
card_3785d13a,u_4120,1700952535.7510674
dev_8a1fbb14,u_50858,1700952571.3867004
ip_21.B.B.B,u_50858,1700952571.3867004
card_f424478a,u_50858,1700952571.3867004
dev_172894b3,u_32413,1700952951.5554945
ip_6.136.82.230,u_32413,1700952951.5554945
card_1470255e,u_32413,1700952951.5554945
dev_35528cb7,u_1294,1700953031.2268002
ip_81.203.36.64,u_1294,1700953031.2268002
card_1bc2a491,u_1294,1700953031.2268002
dev_c6031244,u_33449,1700953543.221964
ip_230.190.91.156,u_33449,1700953543.221964
card_4cd4b420,u_33449,1700953543.221964
dev_65c574f9,u_10539,1700953763.7405183
ip_202.115.254.152,u_10539,1700953763.7405183
card_1352154e,u_10539,1700953763.7405183
dev_a202262a,u_35932,1700953894.164508
ip_174.43.68.33,u_35932,1700953894.164508
card_fa2f6b98,u_35932,1700953894.164508
dev_ed3dce8c,u_18793,1700953918.9021046
ip_83.80.232.242,u_18793,1700953918.9021046
card_c4925611,u_18793,1700953918.9021046
dev_107f0b34,u_9949,1700955256.2528224
ip_240.134.255.101,u_9949,1700955256.2528224
card_efb8d6b3,u_9949,1700955256.2528224
dev_8c662352,u_19213,1700956060.9522114
ip_200.120.175.135,u_19213,1700956060.9522114
card_c01fd63e,u_19213,1700956060.9522114
dev_a0c3c46d,u_50358,1700956393.4789414
ip_208.F.F.F,u_50358,1700956393.4789414
card_81b1a8a8,u_50358,1700956393.4789414
dev_fd74ff84,u_51108,1700956491.7069137
ip_82.B.B.B,u_51108,1700956491.7069137
card_91da53c3,u_51108,1700956491.7069137
dev_54b210ec,u_1033,1700956565.3219173
ip_67.142.240.150,u_1033,1700956565.3219173
card_21fb496c,u_1033,1700956565.3219173
dev_82442fe1,u_4823,1700956579.630967
ip_134.180.88.214,u_4823,1700956579.630967
card_fdc01e2f,u_4823,1700956579.630967
dev_fbddd771,u_26707,1700956613.552721
ip_57.31.46.65,u_26707,1700956613.552721
card_d5bb85f8,u_26707,1700956613.552721
dev_6bea97c3,u_6988,1700956708.0189137
ip_152.157.238.157,u_6988,1700956708.0189137
card_4cdcd01b,u_6988,1700956708.0189137
dev_913a4e92,u_36127,1700956974.875186
ip_36.23.142.47,u_36127,1700956974.875186
card_cc4d7fb0,u_36127,1700956974.875186
dev_09fdcdab,u_26267,1700957087.9740844
ip_95.204.178.8,u_26267,1700957087.9740844
card_ad77e09a,u_26267,1700957087.9740844
dev_2f7df07f,u_26912,1700957106.9122634
ip_88.146.110.115,u_26912,1700957106.9122634
card_f639f744,u_26912,1700957106.9122634
dev_d93df10a,u_50276,1700957140.597616
ip_108.F.F.F,u_50276,1700957140.597616
card_e4903819,u_50276,1700957140.597616
dev_535a71a5,u_12088,1700957479.6539016
ip_190.51.176.188,u_12088,1700957479.6539016
card_c3f5ced8,u_12088,1700957479.6539016
dev_c6f9d4f4,u_51376,1700957571.5929945
ip_194.B.B.B,u_51376,1700957571.5929945
card_d0941f10,u_51376,1700957571.5929945
dev_687f70af,u_358,1700957671.3889668
ip_24.59.247.173,u_358,1700957671.3889668
card_66b7b83d,u_358,1700957671.3889668
dev_dc366950,u_1018,1700957816.2147777
ip_233.86.78.245,u_1018,1700957816.2147777
card_42ce5615,u_1018,1700957816.2147777
dev_eeb3cccf,u_7378,1700958410.2381425
ip_86.200.107.29,u_7378,1700958410.2381425
card_3bc495d5,u_7378,1700958410.2381425
dev_dfc1f32f,u_4147,1700958794.4891865
ip_142.56.152.92,u_4147,1700958794.4891865
card_c7c6bd86,u_4147,1700958794.4891865
dev_e443fdb2,u_5426,1700958796.4178956
ip_248.129.142.213,u_5426,1700958796.4178956
card_b90be4de,u_5426,1700958796.4178956
dev_4c4ac92a,u_21597,1700958914.0507107
ip_176.248.53.20,u_21597,1700958914.0507107
card_07e5f1dd,u_21597,1700958914.0507107
dev_aec742da,u_50017,1700958987.70502
ip_83.F.F.F,u_50017,1700958987.70502
card_aba10f04,u_50017,1700958987.70502
dev_2b56d601,u_927,1700959958.636251
ip_123.83.240.64,u_927,1700959958.636251
card_0aee4525,u_927,1700959958.636251
dev_36301cf9,u_15795,1700959999.779065
ip_118.250.2.207,u_15795,1700959999.779065
card_3d63995c,u_15795,1700959999.779065
dev_53f6df35,u_864,1700960032.388999
ip_113.81.108.39,u_864,1700960032.388999
card_26e6412d,u_864,1700960032.388999
dev_c9df045a,u_33443,1700960431.2928278
ip_155.162.218.180,u_33443,1700960431.2928278
card_5059b528,u_33443,1700960431.2928278
dev_ea592842,u_41302,1700960601.7594683
ip_113.148.18.176,u_41302,1700960601.7594683
card_9ff7f909,u_41302,1700960601.7594683
dev_4ef53dba,u_352,1700960610.9976044
ip_74.113.32.120,u_352,1700960610.9976044
card_99c0231a,u_352,1700960610.9976044
dev_cf7d7eb7,u_5527,1700960963.4509974
ip_239.188.211.135,u_5527,1700960963.4509974
card_635c35e5,u_5527,1700960963.4509974
dev_a8fe1bd4,u_9679,1700961323.903145
ip_166.95.178.67,u_9679,1700961323.903145
card_a21a5d5a,u_9679,1700961323.903145
dev_8e7e72c7,u_2495,1700961344.4341803
ip_54.205.158.107,u_2495,1700961344.4341803
card_2f9e4a1d,u_2495,1700961344.4341803
dev_8ccc0483,u_12180,1700961344.6820178
ip_35.28.126.32,u_12180,1700961344.6820178
card_012ee8c9,u_12180,1700961344.6820178
dev_554a73a0,u_34767,1700962496.548774
ip_147.51.136.63,u_34767,1700962496.548774
card_08b2a73b,u_34767,1700962496.548774
dev_6cc03765,u_13112,1700962714.806005
ip_84.144.103.247,u_13112,1700962714.806005
card_f36e7978,u_13112,1700962714.806005
dev_949f25fe,u_11474,1700962951.5090973
ip_200.241.211.92,u_11474,1700962951.5090973
card_c8c6e732,u_11474,1700962951.5090973
dev_a46ceeac,u_160,1700963893.1129408
ip_226.106.7.46,u_160,1700963893.1129408
card_9eafc0db,u_160,1700963893.1129408
dev_39d0b0ef,u_50289,1700963987.1616192
ip_29.F.F.F,u_50289,1700963987.1616192
card_c81bbe73,u_50289,1700963987.1616192
dev_87cf4f0c,u_15434,1700964079.7033353
ip_213.94.237.112,u_15434,1700964079.7033353
card_b1965751,u_15434,1700964079.7033353
dev_0b5f5af3,u_32715,1700964396.8743527
ip_103.61.26.140,u_32715,1700964396.8743527
card_39708c2a,u_32715,1700964396.8743527
dev_68147294,u_45298,1700965029.4507887
ip_239.166.127.191,u_45298,1700965029.4507887
card_5cf639bf,u_45298,1700965029.4507887
dev_550d7d5f,u_7150,1700965191.301285
ip_202.196.136.17,u_7150,1700965191.301285
card_281deb89,u_7150,1700965191.301285
dev_230dfc63,u_30427,1700965477.2180722
ip_158.143.135.80,u_30427,1700965477.2180722
card_f784024e,u_30427,1700965477.2180722
dev_b11849d4,u_4460,1700966028.9021578
ip_98.43.14.206,u_4460,1700966028.9021578
card_e185b732,u_4460,1700966028.9021578
dev_7db56a88,u_29335,1700966556.2015448
ip_233.11.109.206,u_29335,1700966556.2015448
card_27a3390e,u_29335,1700966556.2015448
dev_cb66d128,u_5617,1700966843.9726777
ip_119.185.247.18,u_5617,1700966843.9726777
card_721cf7ab,u_5617,1700966843.9726777
dev_1a775ef4,u_11115,1700966907.793223
ip_158.172.104.162,u_11115,1700966907.793223
card_74dcdab6,u_11115,1700966907.793223
dev_66f87047,u_51208,1700967788.6183422
ip_87.B.B.B,u_51208,1700967788.6183422
card_c6c93c58,u_51208,1700967788.6183422
dev_12db266a,u_49609,1700968089.896521
ip_65.123.97.57,u_49609,1700968089.896521
card_e30e7692,u_49609,1700968089.896521
dev_b5046576,u_16765,1700968093.0004652
ip_107.205.23.59,u_16765,1700968093.0004652
card_59cff8ae,u_16765,1700968093.0004652
dev_5ef35dba,u_49244,1700968426.9121907
ip_217.241.92.102,u_49244,1700968426.9121907
card_b33bed16,u_49244,1700968426.9121907
dev_787305c8,u_30535,1700968663.4322724
ip_87.4.207.199,u_30535,1700968663.4322724
card_12171b04,u_30535,1700968663.4322724
dev_b67c99d6,u_10741,1700968813.8170562
ip_153.125.166.151,u_10741,1700968813.8170562
card_33f77cda,u_10741,1700968813.8170562
dev_40647b36,u_24686,1700969345.5576687
ip_136.230.163.143,u_24686,1700969345.5576687
card_0a81f477,u_24686,1700969345.5576687
dev_f90810c7,u_14044,1700969469.526806
ip_76.106.22.172,u_14044,1700969469.526806
card_f701b991,u_14044,1700969469.526806
dev_34bf85a4,u_14584,1700969489.675815
ip_235.140.220.167,u_14584,1700969489.675815
card_db36dd71,u_14584,1700969489.675815
dev_1a87e1d2,u_45184,1700971098.3299482
ip_143.69.149.57,u_45184,1700971098.3299482
card_65be1a6c,u_45184,1700971098.3299482
dev_eac77a6f,u_44717,1700971148.7916334
ip_182.131.24.5,u_44717,1700971148.7916334
card_173a8fbb,u_44717,1700971148.7916334
dev_c0c7f965,u_51363,1700972005.052883
ip_94.B.B.B,u_51363,1700972005.052883
card_dbd6e022,u_51363,1700972005.052883
dev_5424abcb,u_6058,1700972120.5164938
ip_71.146.65.243,u_6058,1700972120.5164938
card_36f84de0,u_6058,1700972120.5164938
dev_b4fe73ed,u_37617,1700972130.902068
ip_19.167.136.52,u_37617,1700972130.902068
card_1f3b710f,u_37617,1700972130.902068
dev_03207c05,u_49419,1700972152.9795432
ip_89.162.236.159,u_49419,1700972152.9795432
card_b7752d55,u_49419,1700972152.9795432
dev_8e1e1f61,u_12960,1700972245.0246146
ip_142.18.189.222,u_12960,1700972245.0246146
card_c8f7836f,u_12960,1700972245.0246146
dev_9c94d7de,u_19641,1700972344.3332934
ip_202.245.82.125,u_19641,1700972344.3332934
card_ebbfe381,u_19641,1700972344.3332934
dev_9b266bce,u_41874,1700972520.5714333
ip_193.94.122.122,u_41874,1700972520.5714333
card_a09a1817,u_41874,1700972520.5714333
dev_6e950628,u_46463,1700972574.4679134
ip_215.1.17.55,u_46463,1700972574.4679134
card_1bf1f21e,u_46463,1700972574.4679134
dev_7ecc0d9c,u_19106,1700972846.6419609
ip_150.118.103.121,u_19106,1700972846.6419609
card_fc42bce1,u_19106,1700972846.6419609
dev_cd2618f1,u_6713,1700972938.792856
ip_83.53.205.119,u_6713,1700972938.792856
card_46daf9d7,u_6713,1700972938.792856
dev_da6057b8,u_679,1700972955.7408254
ip_232.132.38.213,u_679,1700972955.7408254
card_65f98ca2,u_679,1700972955.7408254
dev_6b33202b,u_13992,1700973191.5801277
ip_166.110.227.213,u_13992,1700973191.5801277
card_42620912,u_13992,1700973191.5801277
dev_2f1205af,u_37819,1700973221.026232
ip_55.33.190.105,u_37819,1700973221.026232
card_e6cb540f,u_37819,1700973221.026232
dev_0003238a,u_1874,1700973239.0906603
ip_173.31.137.2,u_1874,1700973239.0906603
card_df692f06,u_1874,1700973239.0906603
dev_4fee8621,u_3147,1700974035.1237772
ip_38.62.39.192,u_3147,1700974035.1237772
card_94ea8b22,u_3147,1700974035.1237772
dev_e4e63a87,u_443,1700974296.0600538
ip_65.117.217.78,u_443,1700974296.0600538
card_d992ee36,u_443,1700974296.0600538
dev_2ae2493a,u_1020,1700974598.3248913
ip_49.247.190.31,u_1020,1700974598.3248913
card_6aae6ab6,u_1020,1700974598.3248913
dev_c0f4c4c8,u_15056,1700974630.074327
ip_116.43.160.111,u_15056,1700974630.074327
card_7a36c00b,u_15056,1700974630.074327
dev_a04e9b43,u_47985,1700974778.3140457
ip_186.190.60.198,u_47985,1700974778.3140457
card_86820d39,u_47985,1700974778.3140457
dev_a2418695,u_19672,1700974841.9094756
ip_158.70.12.111,u_19672,1700974841.9094756
card_8bf4d14b,u_19672,1700974841.9094756
dev_6277253d,u_953,1700975660.4645257
ip_47.73.220.15,u_953,1700975660.4645257
card_a9bdd5d6,u_953,1700975660.4645257
dev_efb53b78,u_42423,1700975729.6994917
ip_47.129.96.135,u_42423,1700975729.6994917
card_e07d03f3,u_42423,1700975729.6994917
dev_e580e7b4,u_1901,1700975835.1271303
ip_255.141.119.166,u_1901,1700975835.1271303
card_25b1b367,u_1901,1700975835.1271303
dev_3e9d00f5,u_5114,1700975974.555179
ip_192.249.30.178,u_5114,1700975974.555179
card_08c428df,u_5114,1700975974.555179
dev_fd923cda,u_5438,1700976037.2950022
ip_232.26.48.234,u_5438,1700976037.2950022
card_743b52f1,u_5438,1700976037.2950022
dev_baee263b,u_5156,1700976068.1704874
ip_145.133.230.135,u_5156,1700976068.1704874
card_c643056a,u_5156,1700976068.1704874
dev_7c339847,u_5749,1700976246.5909016
ip_181.125.64.72,u_5749,1700976246.5909016
card_7d083898,u_5749,1700976246.5909016
dev_881205ec,u_39947,1700976382.638049
ip_94.154.170.98,u_39947,1700976382.638049
card_9d46214c,u_39947,1700976382.638049
